TSNE1,TSNE2,Churn,Cluster
14.316986,37.68476,0,2
47.437534,18.23074,0,3
52.148792,-81.40679,0,3
3.778579,-97.828606,0,1
-0.62631166,20.698153,0,2
14.316986,37.68476,0,2
24.042055,27.54817,0,2
25.359236,22.966444,0,2
37.74113,-19.49644,0,3
36.09589,-26.425463,0,3
41.481564,46.80431,0,2
40.196404,31.00902,0,2
-1.2109817,25.986103,0,2
32.06491,-71.03759,0,1
-8.588347,3.3292181,0,1
16.06921,12.592089,0,2
62.955776,6.5050874,0,3
4.9199257,-17.75101,0,1
41.927067,80.36735,0,2
52.510155,1.2066197,0,3
32.243034,-17.559174,0,3
16.248348,-61.819675,0,1
1.6706779,11.9159565,0,2
63.280735,24.29099,0,3
-5.476678,86.872185,1,2
30.931751,1.2987314,0,3
38.616325,-74.81715,0,1
10.782831,-9.576866,0,1
33.512897,-93.057175,0,1
20.298174,-9.059513,0,3
33.133953,-4.839568,0,3
13.85813,-59.13791,0,1
35.83203,6.7099214,0,3
14.316986,37.68476,0,2
-40.21757,-32.031334,0,1
13.052579,42.176964,0,2
12.950822,45.509964,0,2
12.106003,23.23391,0,2
36.979664,-13.915213,0,3
54.884647,56.058544,0,2
0.37020454,17.461123,0,2
31.658075,-14.349674,0,3
-0.46874392,-2.4785643,0,1
-15.646953,-8.759393,0,1
36.467003,33.999302,0,2
44.159275,-7.377789,0,3
22.72772,-5.9494944,0,3
-31.926273,59.46231,0,0
-13.50819,-16.072802,0,1
-45.54161,-12.578998,0,1
49.860733,3.3676646,0,3
33.16143,-50.401794,0,3
25.925678,21.83068,0,2
58.454918,-64.34093,0,3
13.948759,33.956177,0,2
1.8452133,-16.961092,0,1
32.64328,36.255398,0,2
1.9093629,9.266515,0,2
-2.568086,-9.172273,0,1
29.420092,1.0247558,0,3
0.4113789,38.07365,0,2
-26.72778,48.20656,0,0
38.906643,-26.225868,0,3
-15.273469,-7.739376,0,1
-51.484886,-12.358963,0,0
-54.58242,-12.638343,0,0
-12.759032,-0.33303446,0,1
55.928368,8.929878,0,3
25.235662,-0.6219046,0,3
-40.500614,-34.438198,0,1
11.156822,-10.762163,0,1
11.867575,24.526657,0,2
-41.16448,-33.538986,0,1
-10.543042,2.577555,0,1
12.719563,21.490585,0,2
-32.731552,11.504725,0,0
-9.492478,4.0593925,0,1
2.6317275,-97.55913,0,1
50.817417,-14.23609,0,3
26.011011,119.573975,0,2
36.433968,-70.05582,0,1
-16.956858,-33.346806,0,1
37.678417,-22.068316,0,3
11.793783,45.144447,0,2
46.560402,20.764742,0,3
-31.81678,11.560951,0,0
34.207607,12.834623,0,3
-15.501994,-10.137926,0,1
-55.536263,-11.657284,0,0
10.972872,-99.860954,0,1
21.818415,87.04186,0,2
63.551064,5.4435997,0,3
14.005071,-59.557415,0,1
-12.759032,-0.33303446,0,1
13.95815,-17.149055,0,1
25.173607,27.004026,0,2
32.64328,36.255398,0,2
35.70089,-55.79631,0,3
12.02163,-46.159286,0,1
-2.568086,-9.172273,0,1
-8.202968,-92.25486,0,1
14.534499,15.078559,0,2
48.730507,-1.0044069,0,3
-41.55885,-34.3645,0,1
22.50414,-11.256005,0,3
27.921316,16.064789,0,2
-0.3348764,36.120056,0,2
1.8512566,-97.63809,0,1
1.1184978,40.022163,0,2
33.2801,-51.21633,0,3
1.5445837,10.522523,0,2
-12.6884985,-16.968998,0,1
17.658781,-15.107156,0,3
12.099413,-21.632732,0,1
30.931751,1.2987314,0,3
60.171535,57.11075,0,2
69.82044,4.2034235,0,3
-45.54251,-12.581508,0,1
-1.4412979,30.98745,0,2
24.042055,27.54817,0,2
17.416325,-107.143,0,1
27.730907,-15.300525,0,3
10.25041,-100.74478,0,1
-14.495198,-21.179296,0,1
21.818415,87.04186,0,2
19.033724,54.548443,0,2
36.71665,-22.587671,0,3
15.179363,12.292398,0,2
58.90721,8.086187,0,3
50.586838,12.322532,0,3
24.601587,24.048965,0,2
43.433617,-13.199935,0,3
15.3035345,-103.80861,0,1
-14.495198,-21.179296,0,1
7.5872183,-19.120804,0,1
39.87326,-91.087654,0,1
-40.500614,-34.438198,0,1
38.381668,8.421885,0,3
43.59445,-7.920526,0,3
35.58954,12.398555,0,3
39.655178,-22.79282,0,3
-1.2109817,25.986103,0,2
-0.8343165,22.489365,0,2
63.28887,-67.22431,0,3
31.818623,1.7310997,0,3
44.57208,-84.97151,0,3
33.63406,1.3232403,0,3
35.19404,1.9475007,0,3
48.971252,-2.915968,0,3
12.211747,26.370432,0,2
-40.500614,-34.438198,0,1
-5.476678,86.872185,1,2
37.699486,-21.866001,0,3
76.20573,-40.97883,0,3
30.209251,38.015255,0,2
24.04079,-2.826512,0,3
-14.134379,94.773445,1,2
12.487061,29.189016,0,2
41.897438,-84.068665,0,1
45.635067,23.5713,0,3
38.759434,-8.126478,0,3
0.4113789,38.07365,0,2
40.196404,31.00902,0,2
-46.003357,11.305914,0,0
49.893787,-69.05771,0,3
18.441196,-16.304472,0,3
24.177715,26.03366,0,2
25.44821,-20.772676,0,3
32.488514,-28.373892,0,3
31.131708,14.491003,0,3
69.89306,-7.5314875,0,3
-27.163748,20.677485,0,0
11.618476,21.359634,0,2
65.540924,51.6861,0,2
12.719563,21.490585,0,2
-42.273495,-22.664742,0,1
-1.4412979,30.98745,0,2
19.033724,54.548443,0,2
25.522112,-1.8039542,0,3
60.131813,-55.35317,0,3
-0.3348764,36.120056,0,2
23.2265,-63.33215,0,1
36.331993,1.6547983,0,3
-50.31223,10.426606,0,0
-41.62773,-31.59121,0,1
30.316551,-7.3005357,0,3
-42.138012,-16.158092,0,1
-9.492478,4.0593925,0,1
37.570854,9.41696,0,3
-15.501994,-10.137926,0,1
26.884928,-14.73784,0,3
51.98771,10.302718,0,3
49.28114,-14.549742,0,3
-46.618973,-23.634365,0,1
22.921223,-10.552458,0,3
-35.707027,25.430178,0,0
12.126848,-101.32187,0,1
54.229675,69.79147,0,2
-9.428827,80.7554,1,2
57.13634,-8.15202,0,3
1.6706779,11.9159565,0,2
-1.4898823,-4.8321815,0,1
16.841478,-23.131672,0,1
-51.484886,-12.358963,0,0
99.66342,-0.1610187,0,3
-0.87925434,32.514664,0,2
0.7420541,14.574077,0,2
12.211747,26.370432,0,2
9.355587,-5.1563077,0,1
47.889637,15.637678,0,3
16.841478,-23.131672,0,1
-13.103245,-88.188324,0,1
0.3422981,-92.674416,0,1
19.033724,54.548443,0,2
30.450558,-12.667577,0,3
25.173607,27.004026,0,2
29.059162,-4.7180443,0,3
36.51773,48.724003,0,2
-40.422867,-17.341919,0,1
-53.19865,-11.935326,0,0
14.160564,39.07196,0,2
32.64328,36.255398,0,2
-41.16448,-33.538986,0,1
37.853535,33.251236,0,2
1.5445837,10.522523,0,2
52.112873,-47.624977,0,3
-54.098038,-11.638253,0,0
58.83352,27.849915,0,3
-13.525057,-20.720913,0,1
-9.428827,80.7554,1,2
-1.3268708,91.22362,1,2
11.550016,0.69161415,0,3
50.72666,-2.2210488,0,3
13.432072,17.2477,0,2
26.260473,0.6444813,0,3
1.3886762,1.456671,0,1
18.0136,-19.289557,0,3
14.257525,35.17738,0,2
22.056934,-109.073074,0,1
9.481455,-6.607349,0,1
-15.449679,-29.702158,0,1
37.370686,-75.633766,0,1
23.344267,22.278881,0,2
13.826685,2.908308,0,3
53.79091,8.7782545,0,3
-16.998062,-35.53988,0,1
49.242672,110.712685,0,2
25.457935,40.99943,0,2
18.23949,-10.753828,0,3
-40.036785,11.000611,0,0
45.05089,-85.61976,0,3
35.49012,35.221584,0,2
14.120168,13.794224,0,2
29.866392,14.747239,0,3
51.253082,-11.578056,0,3
34.91391,13.584601,0,3
-16.20383,-28.209385,0,1
35.62978,-15.087554,0,3
64.79691,-11.8899145,0,3
75.162964,-12.678468,0,3
-13.906141,-14.248051,0,1
0.7420541,14.574077,0,2
26.144829,-0.6348042,0,3
-44.005974,-13.581169,0,1
21.818415,87.04186,0,2
11.4175,-12.289335,0,1
-56.118694,-12.830947,0,0
27.710335,1.6378651,0,3
-0.3348764,36.120056,0,2
36.49278,-8.16945,0,3
-1.9598434,-12.143014,0,1
-1.4412979,30.98745,0,2
60.24427,6.988362,0,3
37.853535,33.251236,0,2
8.834741,-95.73226,0,1
3.0092893,-17.66419,0,1
64.92686,-77.166084,0,3
0.2898992,1.8949448,0,1
3.4645798,20.24775,0,2
26.068998,-19.409302,0,3
-50.468678,-11.80447,0,0
-26.15784,9.30031,0,0
-16.924723,-30.305134,0,1
77.20691,-40.63252,0,3
-35.14513,10.764051,0,0
46.433704,19.289925,0,3
32.64328,36.255398,0,2
50.71281,-69.646904,0,3
37.153385,-20.571594,0,3
-40.205856,-17.820211,0,1
21.818415,87.04186,0,2
-10.543042,2.577555,0,1
37.04019,-72.91264,0,1
0.22504373,-15.106454,0,1
36.32609,-70.94077,0,1
34.989983,34.40867,0,2
-1.7505252,-24.274183,0,1
47.272335,46.343815,0,2
17.465347,-62.55977,0,1
-48.73456,-11.579025,0,0
2.0348885,4.178974,0,1
-55.536263,-11.657284,0,0
14.314938,36.390198,0,2
36.331993,1.6547983,0,3
12.718392,-98.540665,0,1
33.82589,-27.417149,0,3
30.880257,-31.176994,0,3
6.7263174,-18.93578,0,1
32.922794,-53.751266,0,3
35.58954,12.398555,0,3
23.16604,-19.201805,0,3
0.09645243,-0.56654555,0,1
-37.355362,11.671653,0,0
60.979633,6.2058463,0,3
42.94374,-15.6597595,0,3
38.14207,93.93984,0,2
-40.25115,-19.14749,0,1
37.931637,-11.108482,0,3
58.83352,27.849915,0,3
41.288445,29.83486,0,2
24.601587,24.048965,0,2
-7.2619686,84.6401,1,2
-52.27638,-11.5552435,0,0
25.173607,27.004026,0,2
13.728017,15.969911,0,2
-35.707027,25.430178,0,0
18.099228,10.081756,0,2
26.657572,41.195858,0,2
48.21312,14.432392,0,3
23.024527,-10.037841,0,3
-25.890379,21.830408,0,0
56.912148,8.129897,0,3
70.87041,-8.625391,0,3
-50.1298,11.279126,0,0
-1.5466226,29.40116,0,2
20.9488,-7.9668703,0,3
32.751945,-54.913857,0,3
34.609333,7.142406,0,3
13.998847,0.7235698,0,3
-38.83589,27.686584,0,0
-51.653294,-23.3855,0,1
22.745848,-22.73573,0,3
38.14207,93.93984,0,2
-0.6915488,19.005478,0,2
-16.15714,-27.209902,0,1
16.676765,-23.883375,0,1
0.11779982,0.67441905,0,1
-41.055126,-35.49956,0,1
-13.906141,-14.248051,0,1
37.13851,-19.541882,0,3
25.457935,40.99943,0,2
11.998005,27.854769,0,2
72.51825,29.17667,0,3
14.774358,3.7675683,0,3
28.556032,-17.636362,0,3
58.47919,38.239605,0,2
-41.487,-27.6689,0,1
25.754814,-20.035025,0,3
24.601587,24.048965,0,2
37.853535,33.251236,0,2
-9.428827,80.7554,1,2
38.519783,6.2512302,0,3
22.936182,-7.9580703,0,3
23.723915,-49.666645,0,1
64.8101,126.65847,0,2
31.200651,-96.986595,0,1
72.51825,29.17667,0,3
70.043335,3.6353397,0,3
-1.2507497,-13.557096,0,1
49.242672,110.712685,0,2
33.138645,-54.5558,0,3
10.911598,-6.877381,0,1
31.072018,-5.5809474,0,3
11.36065,24.833342,0,2
27.076942,-15.230891,0,3
28.905525,-99.25932,0,1
39.500156,-25.558355,0,3
43.42639,25.773039,0,2
46.931038,-28.877531,0,3
-41.28438,-31.532154,0,1
65.46861,-76.6664,0,3
-7.2619686,84.6401,1,2
84.70942,8.055629,0,3
-41.55885,-34.3645,0,1
37.570854,9.41696,0,3
-2.0799477,-96.91776,0,1
6.172574,-19.068796,0,1
13.948759,33.956177,0,2
10.12417,-5.9323206,0,1
78.72325,29.938913,0,3
38.85293,-30.432568,0,3
-1.3268708,91.22362,1,2
12.487061,29.189016,0,2
0.4113789,38.07365,0,2
13.826685,2.908308,0,3
26.637228,39.82435,0,2
5.847638,-18.71811,0,1
10.761657,-1.7477175,0,3
3.7339282,-98.60661,0,1
14.889437,-20.84215,0,1
-40.036785,11.000611,0,0
43.857746,-19.45887,0,3
11.555181,-9.934481,0,1
12.953122,18.579498,0,2
12.827215,-60.75465,0,1
16.206676,8.712994,0,2
-16.463175,-26.057116,0,1
-16.794628,-35.28898,0,1
17.323627,68.668724,0,2
-5.476678,86.872185,1,2
70.23091,-15.243623,0,3
31.707968,-15.86492,0,3
14.575688,13.943753,0,2
-39.309128,32.100014,0,0
-24.229012,13.996076,0,0
33.569542,1.7972927,0,3
-13.9985695,-13.125386,0,1
43.406773,-20.777163,0,3
7.5872183,-19.120804,0,1
17.093538,-106.225815,0,1
-41.867805,-22.564117,0,1
65.88659,106.37788,0,2
-15.501994,-10.137926,0,1
54.939377,-11.806602,0,3
19.069971,-10.653798,0,3
49.242672,110.712685,0,2
0.73240614,1.6984891,0,1
50.650085,-16.70747,0,3
66.47998,42.493248,0,2
26.96906,-21.146597,0,3
29.09966,15.705671,0,2
12.487061,29.189016,0,2
36.2049,-71.30727,0,1
50.15253,-24.460646,0,3
-9.428827,80.7554,1,2
14.337854,-60.283123,0,1
13.206518,30.329596,0,2
35.133232,11.889147,0,3
42.43655,26.986162,0,2
50.32391,-3.365215,0,3
58.90721,8.086187,0,3
64.41999,6.424698,0,3
36.959793,-44.441536,0,3
16.857248,-23.011494,0,1
51.682518,-15.222555,0,3
12.087211,21.91076,0,2
-5.476678,86.872185,1,2
12.541105,-15.270768,0,1
53.417633,-49.340446,0,3
-7.2619686,84.6401,1,2
50.95196,51.651722,0,2
40.30395,-22.06603,0,3
-15.877807,-7.7530246,0,1
15.105291,-60.993862,0,1
-39.16934,10.429918,0,0
-32.731552,11.504725,0,0
37.52011,3.2538037,0,3
15.452029,14.377875,0,2
45.080875,23.233839,0,3
30.787342,-31.925224,0,3
50.36017,-1.0416572,0,3
59.324825,-76.57486,0,3
38.519783,6.2512302,0,3
-40.036785,11.000611,0,0
-47.118652,10.527517,0,0
-14.996352,-23.82553,0,1
-54.58242,-12.638343,0,0
14.529624,-60.52126,0,1
-16.435719,-35.92002,0,1
49.242672,110.712685,0,2
18.35971,-16.570755,0,3
29.355368,-19.796509,0,3
-5.787187,-83.30211,0,1
65.88659,106.37788,0,2
-9.926144,-91.4278,0,1
-14.796358,-2.562839,0,1
38.077026,92.04922,0,2
48.35253,0.6753132,0,3
30.070427,-98.14543,0,1
25.359236,22.966444,0,2
26.29586,-14.671418,0,3
8.778211,-101.10994,0,1
29.414316,1.8936802,0,3
78.25864,89.995766,0,2
53.703968,-47.21929,0,3
-37.97496,10.954922,0,0
25.457935,40.99943,0,2
-39.59491,-22.533783,0,1
42.453773,-90.78057,0,1
-41.414078,-30.58823,0,1
33.238323,-55.15693,0,3
-45.05046,-23.287241,0,1
25.457935,40.99943,0,2
61.327183,7.500568,0,3
10.239629,-7.2259254,0,1
14.819225,0.8029707,0,3
43.36273,27.442537,0,2
-54.205795,-24.65362,0,1
12.046577,-46.087734,0,1
-0.8343165,22.489365,0,2
6.1849136,-50.9262,0,1
-3.806179,88.634926,1,2
55.928368,8.929878,0,3
20.205584,-106.72249,0,1
13.872623,40.62314,0,2
35.49012,35.221584,0,2
64.8101,126.65847,0,2
33.152363,-51.61576,0,3
-40.06851,-22.673958,0,1
-1.2932178,27.681938,0,2
34.550873,-79.082214,0,1
34.640785,-79.689545,0,1
37.512398,-13.388173,0,3
41.927067,80.36735,0,2
30.084587,-11.376177,0,3
11.996011,-22.497248,0,1
31.561703,-14.379603,0,3
-0.55214155,24.350042,0,2
-1.4412979,30.98745,0,2
14.257525,35.17738,0,2
17.323627,68.668724,0,2
-7.2619686,84.6401,1,2
23.073212,-21.764357,0,3
-3.2440102,-10.809254,0,1
43.9508,-19.007175,0,3
78.17747,-37.762,0,3
1.4955581,6.755793,0,2
18.437769,-10.064357,0,3
-14.362396,-19.85157,0,1
-15.503981,-35.45299,0,1
13.948759,33.956177,0,2
31.978395,-34.069664,0,3
38.14207,93.93984,0,2
52.6844,-20.982613,0,3
-46.633675,-13.088057,0,1
34.989983,34.40867,0,2
-15.539559,-35.810417,0,1
43.830727,-7.9510465,0,3
-13.56854,-19.373493,0,1
-16.957962,-32.545673,0,1
37.8259,-8.585934,0,3
-40.73132,-31.538607,0,1
-16.226885,-28.210857,0,1
49.433376,-1.7967883,0,3
33.146755,13.176893,0,3
63.06967,90.64805,0,2
-0.16094351,-15.9446125,0,1
-9.428827,80.7554,1,2
-14.487947,-11.0348015,0,1
21.266943,-21.685684,0,3
-11.637179,1.0093939,0,1
11.924663,-13.316341,0,1
-24.22779,18.857677,0,0
36.16284,-75.02939,0,1
33.97491,7.5349636,0,3
15.374679,6.266408,0,3
12.163572,19.940016,0,2
82.58252,22.322968,0,3
11.793783,45.144447,0,2
70.1737,-47.342625,0,3
31.340944,-12.211645,0,3
78.76598,-37.24579,0,3
32.670254,1.3232793,0,3
-51.09941,-25.073715,0,1
1.3331753,-9.462239,0,1
-1.9813536,-13.515438,0,1
-8.402515,-81.94994,0,1
19.07898,-9.7170105,0,3
44.189655,-28.699371,0,3
34.09124,31.552307,0,2
-15.056765,-4.0162783,0,1
38.43879,-9.63581,0,3
38.077026,92.04922,0,2
45.27255,-9.880271,0,3
78.609146,-35.99711,0,3
32.032864,67.59556,0,2
14.5330515,-21.89805,0,1
10.293874,-5.132084,0,1
29.287071,-16.073566,0,3
-55.348637,-13.228984,0,0
-1.9975163,-12.594893,0,1
-55.494884,-12.600254,0,0
3.6177344,-17.496988,0,1
-3.536875,-97.58152,0,1
71.1802,-2.5916162,0,3
62.520046,-7.3803406,0,3
31.844585,-31.53492,0,3
-47.118652,10.527517,0,0
-45.96406,-23.525564,0,1
22.495935,-21.430277,0,3
36.531654,-39.77498,0,3
11.762779,-7.8994026,0,1
12.383857,43.782314,0,2
-44.76819,10.778548,0,0
-9.810601,-82.894325,0,1
38.970795,32.080395,0,2
7.0078745,-19.511637,0,1
48.096035,0.6077274,0,3
13.872623,40.62314,0,2
-16.28695,-9.011656,0,1
-44.76819,10.778548,0,0
53.692314,-46.80318,0,3
-33.577213,39.792866,0,0
1.8452133,-16.961092,0,1
53.79091,8.7782545,0,3
51.70429,2.2503033,0,3
33.588184,13.945094,0,3
-14.796358,-2.562839,0,1
-0.55214155,24.350042,0,2
74.35864,1.2690187,0,3
55.37992,56.596115,0,2
12.681277,27.75226,0,2
71.31205,-2.1609516,0,3
50.946674,-13.928709,0,3
14.08172,42.44593,0,2
16.352154,-1.6418903,0,3
-0.62631166,20.698153,0,2
29.414316,1.8936802,0,3
-36.141384,10.499932,0,0
33.56376,-14.318328,0,3
77.97362,-36.49393,0,3
0.56870043,-15.543199,0,1
-49.74407,-12.640485,0,0
-31.520918,23.680952,0,0
7.7729506,-19.73751,0,1
-1.3268708,91.22362,1,2
36.289425,-72.41188,0,1
-45.96406,-23.525564,0,1
38.381668,8.421885,0,3
49.691887,-1.646334,0,3
2.143691,-90.93526,0,1
25.527472,-73.6899,0,1
46.560402,20.764742,0,3
-2.7800188,-6.0561314,0,1
34.91391,13.584601,0,3
32.362743,-27.836926,0,3
55.928368,8.929878,0,3
-8.588347,3.3292181,0,1
92.57374,-13.519789,0,3
4.1410027,-92.87958,0,1
48.21312,14.432392,0,3
2.4310381,10.656997,0,2
9.772404,-4.6373944,0,1
-11.098749,-88.396545,0,1
22.530275,101.7385,0,2
18.292366,-106.30567,0,1
37.805477,-70.3686,0,1
16.206676,8.712994,0,2
-34.76699,-43.587845,0,1
75.82521,-41.025898,0,3
38.970795,32.080395,0,2
18.257015,-12.461455,0,3
-54.098038,-11.638253,0,0
-42.202847,-15.081451,0,1
71.16283,3.2779996,0,3
-55.536263,-11.657284,0,0
1.0089802,0.2961698,0,1
-23.822577,12.192326,0,0
4.758107,-98.782364,0,1
76.26028,-36.52024,0,3
50.95196,51.651722,0,2
0.73240614,1.6984891,0,1
16.289705,6.58895,0,3
-41.487,-27.6689,0,1
31.6621,-34.819767,0,3
25.173607,27.004026,0,2
-0.55214155,24.350042,0,2
-9.708097,-92.5254,0,1
-13.9985695,-13.125386,0,1
23.397524,-20.1874,0,3
-15.820414,-26.64503,0,1
-37.265087,64.40255,0,0
13.988195,32.7461,0,2
26.233253,19.388407,0,2
-0.87925434,32.514664,0,2
-52.61191,-23.53985,0,1
-0.18887901,-15.969792,0,1
12.796211,24.792326,0,2
-14.495198,-21.179296,0,1
51.002888,10.951502,0,3
-9.492478,4.0593925,0,1
-45.913345,9.853679,0,0
32.34212,-92.81799,0,1
0.09645243,-0.56654555,0,1
-5.476678,86.872185,1,2
37.29589,2.21999,0,3
-45.913345,9.853679,0,0
20.464762,-20.971987,0,3
45.192772,-84.943306,0,3
-15.501994,-10.137926,0,1
-37.265087,64.40255,0,0
28.013403,39.797657,0,2
1.3233837,3.954215,0,1
-41.656223,10.59179,0,0
25.862028,20.57648,0,2
25.457935,40.99943,0,2
-52.861847,-24.242878,0,1
35.82897,-55.444313,0,3
11.618476,21.359634,0,2
-0.7106795,-14.635734,0,1
13.432072,17.2477,0,2
48.536556,0.100385465,0,3
-14.495198,-21.179296,0,1
72.39216,1.9021677,0,3
1.5645351,13.317517,0,2
64.629265,5.505866,0,3
-5.476678,86.872185,1,2
-31.876087,10.909931,0,0
0.1570102,-92.54727,0,1
25.359236,22.966444,0,2
50.448257,-3.129019,0,3
66.16054,51.273643,0,2
-37.237606,10.490625,0,0
14.774358,3.7675683,0,3
24.53638,-20.44443,0,3
-2.483374,-9.885873,0,1
10.435826,-99.56563,0,1
-39.16934,10.429918,0,0
28.766981,38.55068,0,2
26.637228,39.82435,0,2
54.85195,8.556811,0,3
12.106003,23.23391,0,2
43.42639,25.773039,0,2
-27.62274,56.408306,0,0
-12.977652,-18.695166,0,1
24.34519,-4.77325,0,3
42.33274,-50.514824,0,3
-1.2109817,25.986103,0,2
-13.039291,-86.72319,0,1
37.46785,-75.28596,0,1
30.209251,38.015255,0,2
64.8101,126.65847,0,2
0.8839611,4.3558292,0,1
1.1184978,40.022163,0,2
0.7420541,14.574077,0,2
19.629578,-8.869462,0,3
-0.62631166,20.698153,0,2
-42.32644,-14.354521,0,1
-48.78081,-12.794035,0,0
-33.173832,10.898432,0,0
83.253075,25.659407,0,3
25.359236,22.966444,0,2
38.17366,-9.141177,0,3
-41.06704,-22.458326,0,1
38.100376,5.2030544,0,3
55.63408,7.932277,0,3
-47.93589,11.565203,0,0
36.788586,-44.99285,0,3
36.467304,2.9007533,0,3
-2.636539,-10.632024,0,1
-11.237753,-86.091,0,1
62.054493,-8.138084,0,3
-45.91135,11.659243,0,0
38.023727,-91.47631,0,1
11.459692,-22.037071,0,1
-13.50819,-16.072802,0,1
1.0089802,0.2961698,0,1
26.27889,18.037624,0,2
21.298155,-7.1371064,0,3
-8.090098,-84.247055,0,1
46.359707,22.25939,0,3
-53.161858,-25.174883,0,1
12.487061,29.189016,0,2
33.316658,-75.46522,0,1
41.288445,29.83486,0,2
22.790203,-5.437605,0,3
-13.635145,-17.759329,0,1
15.376077,13.310996,0,2
1.1184978,40.022163,0,2
25.488726,-0.064894795,0,3
31.717478,-50.71448,0,3
-27.202223,22.406418,0,0
34.310673,-49.40208,0,3
43.121296,-14.767162,0,3
52.71861,-0.30442253,0,3
0.5149582,-89.3683,0,1
1.9651728,-12.556781,0,1
48.592865,13.249279,0,3
-35.621464,11.653104,0,0
18.268019,-19.414608,0,3
11.043294,-11.709064,0,1
-39.410866,-21.221895,0,1
67.57729,-12.002294,0,3
-40.036785,11.000611,0,0
13.697059,-19.014257,0,1
11.782764,25.185064,0,2
-47.118652,10.527517,0,0
40.223576,-23.80349,0,3
43.61552,-20.95987,0,3
30.239391,-7.480646,0,3
17.037384,9.346433,0,2
55.803955,81.08797,0,2
16.24204,11.698912,0,2
60.5777,-7.629209,0,3
12.950822,45.509964,0,2
93.613556,-15.078051,0,3
67.636024,-14.287996,0,3
24.5438,-2.3610804,0,3
34.685143,-8.471053,0,3
-40.689774,-22.46577,0,1
27.31363,17.233337,0,2
10.177343,-2.178784,0,1
-28.66349,45.028736,0,0
-34.65408,11.501711,0,0
61.264946,6.766277,0,3
1.5445837,10.522523,0,2
-1.2719274,-14.733662,0,1
-37.95247,25.554861,0,0
28.669645,16.946932,0,2
-44.5351,-23.354136,0,1
0.09645243,-0.56654555,0,1
23.474607,-63.438072,0,1
10.689261,-11.1600485,0,1
12.681277,27.75226,0,2
-29.711407,11.046268,0,0
13.432072,17.2477,0,2
36.331993,1.6547983,0,3
40.196404,31.00902,0,2
78.81338,-36.320694,0,3
81.853294,19.734768,0,3
27.710335,1.6378651,0,3
33.083084,-49.277336,0,3
-2.3453822,-11.386913,0,1
93.26579,-11.582819,0,3
11.901479,-0.41892672,0,3
36.36507,-7.721857,0,3
17.323627,68.668724,0,2
-1.6202072,24.244122,0,2
-48.86378,10.645762,0,0
48.37732,3.4429712,0,3
15.392815,-54.36311,0,1
-3.806179,88.634926,1,2
-4.1697297,-85.72989,0,1
74.078316,1.9087613,0,3
-50.468678,-11.80447,0,0
35.84469,-70.46403,0,1
68.19775,4.7076993,0,3
26.298714,-16.245646,0,3
17.05337,7.86719,0,3
72.51825,29.17667,0,3
69.141754,3.7048476,0,3
-27.202223,22.406418,0,0
-38.608006,-41.078384,0,1
43.36273,27.442537,0,2
15.795106,7.3920217,0,3
31.329508,37.00039,0,2
-13.635145,-17.759329,0,1
11.830745,-99.98923,0,1
36.08079,11.1966305,0,3
54.45825,32.210083,0,2
-7.2619686,84.6401,1,2
63.280735,24.29099,0,3
13.052579,42.176964,0,2
14.245962,-20.513424,0,1
29.193996,-19.992582,0,3
33.621784,-44.074757,0,3
-31.722992,23.00705,0,0
99.40005,0.47304764,0,3
11.524325,-0.19485803,0,3
33.922607,-3.816696,0,3
9.306451,-4.6052613,0,1
14.534499,15.078559,0,2
48.21312,14.432392,0,3
64.46724,-5.931226,0,3
